ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,449,461,12,52.8,13.19,Manarolis Maria,Concordia Stingers,Shots on goal,1
2,487,499,12,53.26,9.78,Begin-Cyr Rosalie,Concordia Stingers,Goals,1
3,487,499,12,53.26,9.78,Begin-Cyr Rosalie,Concordia Stingers,Shots on goal,1
4,680,692,12,54.08,10.72,Begin-Cyr Rosalie,Concordia Stingers,Shots on goal,1
5,740,752,12,52.89,13,Bernier Marie-Pascale,Concordia Stingers,Shots on goal,1
6,818,830,12,46.66,4.56,Lalancette Stephanie,Concordia Stingers,Shots on goal,1
7,823,835,12,56.1,10.82,Bernier Marie-Pascale,Concordia Stingers,Shots on goal,1
8,870,882,12,53.53,14.05,Manarolis Maria,Concordia Stingers,Goals,1
9,870,882,12,53.53,14.05,Manarolis Maria,Concordia Stingers,Shots on goal,1
10,1004,1016,12,51.43,13,Guimond Lanie,Carleton Ravens,Shots on goal,1
11,1060,1072,12,49.41,4.75,Hale Olivia,Concordia Stingers,Shots on goal,1
12,1160,1172,12,54.45,13.95,Manarolis Maria,Concordia Stingers,Shots on goal,1
13,1190,1202,12,51.24,16.7,Ehrenberg Erika,Carleton Ravens,Shots on goal,1
14,1221,1233,12,54.18,13,Bernier Marie-Pascale,Concordia Stingers,Goals,1
15,1221,1233,12,54.18,13,Bernier Marie-Pascale,Concordia Stingers,Shots on goal,1
16,1569,1581,12,55.28,12.24,Grosso Jackie,Carleton Ravens,Shots on goal,2
17,1573,1585,12,56.83,13.1,Ehrenberg Erika,Carleton Ravens,Goals,2
18,1573,1585,12,56.83,13.1,Ehrenberg Erika,Carleton Ravens,Shots on goal,2
19,1685,1697,12,49.13,10.25,Lalancette Stephanie,Concordia Stingers,Shots on goal,2
20,1697,1709,12,47.58,24.39,Laganiere Brigitte,Concordia Stingers,Shots on goal,2
21,1699,1711,12,54.73,16.51,Bernier Marie-Pascale,Concordia Stingers,Shots on goal,2
22,1733,1745,12,54.82,15.09,Rodrigue Audrey-Ann,Concordia Stingers,Shots on goal,2
23,1861,1873,12,49.13,12.15,Lavoie Emilie,Concordia Stingers,Goals,2
24,1861,1873,12,49.13,12.15,Lavoie Emilie,Concordia Stingers,Shots on goal,2
25,1918,1930,12,49.87,8.54,Philbert Leonie,Concordia Stingers,Shots on goal,2
26,2004,2016,12,52.16,13.48,Guimond Lanie,Carleton Ravens,Shots on goal,2
27,2245,2257,12,48.31,5.41,Fecteau Emmy,Concordia Stingers,Shots on goal,2
28,2256,2268,12,42.9,10.25,Lemelin Stephanie,Concordia Stingers,Shots on goal,2
29,2266,2278,12,43.27,4.18,Lemelin Stephanie,Concordia Stingers,Shots on goal,2
30,2300,2312,12,55.83,15.09,Gendreau Chloe,Concordia Stingers,Shots on goal,2
31,2315,2327,12,50.33,8.83,Lalancette Stephanie,Concordia Stingers,Shots on goal,2
32,2531,2543,12,50.23,4.27,Morais Jenna,Carleton Ravens,Shots on goal,2
33,2693,2705,12,40.7,8.16,MacNeil Nicole,Carleton Ravens,Shots on goal,2
34,2808,2820,12,47.21,15.94,Thibault Zoe,Concordia Stingers,Shots on goal,2
35,2839,2851,12,53.81,15.28,Lavoie Emilie,Concordia Stingers,Goals,2
36,2839,2851,12,53.81,15.28,Lavoie Emilie,Concordia Stingers,Shots on goal,2
37,2971,2983,12,48.03,18.7,Lemelin Stephanie,Concordia Stingers,Goals,2
38,2971,2983,12,48.03,18.7,Lemelin Stephanie,Concordia Stingers,Shots on goal,2
39,3018,3030,12,41.53,2.66,Laganiere Brigitte,Concordia Stingers,Shots on goal,2
