ID,start,end,duration,pos_x,pos_y,player,team,action,half
30,2563,2575,12,53.35,15.38,Gagnon Arianne,University of Ottawa Gee-Gees,Shots on goal,2
31,2615,2627,12,31.44,18.22,Duchesneau Chloe,Carabins Universite de Montreal,Shots on goal,2
32,2777,2789,12,49.41,9.21,Nadeau Kelly-Ann,Carabins Universite de Montreal,Shots on goal,2
33,2795,2807,12,45.19,8.16,Scott Taylor,University of Ottawa Gee-Gees,Shots on goal,2
34,2976,2988,12,49.68,17.56,Pelletier Justine,Carabins Universite de Montreal,Shots on goal,2
35,2984,2996,12,45.38,11.48,MacLean Kate,University of Ottawa Gee-Gees,Shots on goal,2
36,3019,3031,12,45.38,1.04,Minville Ariane,University of Ottawa Gee-Gees,Shots on goal,2
37,3147,3159,12,52.62,24.2,Faubert Annabel,Carabins Universite de Montreal,Shots on goal,2
38,3168,3180,12,46.29,16.13,Fontaine Laurie,Carabins Universite de Montreal,Shots on goal,2
39,3265,3277,12,48.03,19.08,Quennec Kaleigh,Carabins Universite de Montreal,Shots on goal,2
40,3292,3304,12,48.86,1.8,Macmillan Alyssa,University of Ottawa Gee-Gees,Shots on goal,2
41,3358,3370,12,42.26,9.02,Faubert Annabel,Carabins Universite de Montreal,Shots on goal,2
42,3359,3371,12,57.48,10.63,Garand Joannie,Carabins Universite de Montreal,Shots on goal,2
43,3364,3376,12,53.63,10.82,Chiasson Noemie,Carabins Universite de Montreal,Shots on goal,2
44,3398,3410,12,55.64,6.17,Faubert Annabel,Carabins Universite de Montreal,Shots on goal,2
45,3451,3463,12,53.81,9.4,Fontaine Laurie,Carabins Universite de Montreal,Shots on goal,3
46,3702,3714,12,48.68,20.78,Scott Taylor,University of Ottawa Gee-Gees,Shots on goal,3
47,3797,3809,12,43.54,5.31,Pelletier Justine,Carabins Universite de Montreal,Shots on goal,3
48,3963,3975,12,55.37,11.48,Plourde Gabrielle,University of Ottawa Gee-Gees,Shots on goal,3
49,4009,4021,12,52.07,16.32,Boulanger Jessika,Carabins Universite de Montreal,Shots on goal,3
50,4267,4279,12,49.41,11.58,Todd Jade,University of Ottawa Gee-Gees,Shots on goal,3
51,4301,4313,12,48.77,7.12,Lalonde Kylie,University of Ottawa Gee-Gees,Shots on goal,3
52,4398,4410,12,54.91,15.19,Gagnon Leyla,Carabins Universite de Montreal,Shots on goal,3
53,4451,4463,12,46.02,7.78,Reedman Kathleen,University of Ottawa Gee-Gees,Shots on goal,3
54,4453,4465,12,56.56,10.25,Scott Taylor,University of Ottawa Gee-Gees,Shots on goal,3
55,4457,4469,12,56.65,9.68,Aubin Ariane,University of Ottawa Gee-Gees,Goals,3
56,4457,4469,12,56.65,9.68,Aubin Ariane,University of Ottawa Gee-Gees,Shots on goal,3
57,4530,4542,12,41.07,18.32,Kraczynski Mikaila,University of Ottawa Gee-Gees,Shots on goal,3
58,4592,4604,12,50.88,8.45,Proulx Angelique,University of Ottawa Gee-Gees,Shots on goal,3
59,4664,4676,12,41.53,23.82,Deaudelin Christine,University of Ottawa Gee-Gees,Shots on goal,3
60,4707,4719,12,46.57,14.71,Birkby Katherine,University of Ottawa Gee-Gees,Shots on goal,3
61,4801,4813,12,41.8,16.13,Deaudelin Christine,University of Ottawa Gee-Gees,Shots on goal,3
62,4827,4839,12,53.72,6.64,Clavelle Alexe,University of Ottawa Gee-Gees,Shots on goal,3
63,4905,4917,12,53.9,11.48,Fillion Alice,University of Ottawa Gee-Gees,Shots on goal,3
64,4906,4918,12,55.92,10.82,Gagnon Arianne,University of Ottawa Gee-Gees,Shots on goal,3
65,7390,7402,12,43.82,2.94,Macmillan Alyssa,University of Ottawa Gee-Gees,Shots on goal,4
66,7492,7504,12,50.78,16.51,Lavallee Audrey,Carabins Universite de Montreal,Shots on goal,4
67,7538,7550,12,53.81,14.62,Quennec Kaleigh,Carabins Universite de Montreal,Goals,4
68,7538,7550,12,53.81,14.62,Quennec Kaleigh,Carabins Universite de Montreal,Shots on goal,4
