ID,start,end,duration,pos_x,pos_y,player,team,action,half
37,3887,3899,12,50.78,18.03,Desjardins Stephanie,McGill Martlets,Shots on goal,3
38,3958,3970,12,55,22.78,Rankin Katie,McGill Martlets,Shots on goal,3
39,3972,3984,12,52.98,10.16,McCallum Makenzie,McGill Martlets,Goals,3
40,3972,3984,12,52.98,10.16,McCallum Makenzie,McGill Martlets,Shots on goal,3
41,4084,4096,12,43.36,12.05,Stasiuk Cassidy,McGill Martlets,Shots on goal,3
42,4209,4221,12,47.21,3.04,Piers Emma,McGill Martlets,Shots on goal,3
43,4239,4251,12,41.43,23.16,Pridham Olivia,McGill Martlets,Shots on goal,3
44,4249,4261,12,50.69,9.4,Gareau Sophie,University of Ottawa Gee-Gees,Shots on goal,3
45,4282,4294,12,41.62,3.8,Stevens Ria,McGill Martlets,Shots on goal,3
46,4415,4427,12,42.9,5.98,Desjardins Stephanie,McGill Martlets,Shots on goal,3
47,4461,4473,12,47.85,9.87,Labrecque Marika,McGill Martlets,Shots on goal,3
48,4520,4532,12,47.76,7.88,Downie-Landry Jade,McGill Martlets,Goals,3
49,4520,4532,12,47.76,7.88,Downie-Landry Jade,McGill Martlets,Shots on goal,3
50,4728,4740,12,50.14,17.27,Todd Jade,University of Ottawa Gee-Gees,Shots on goal,3
51,4732,4744,12,51.88,8.83,Fillion Alice,University of Ottawa Gee-Gees,Shots on goal,3
52,4792,4804,12,47.21,13.86,MacLean Kate,University of Ottawa Gee-Gees,Shots on goal,3
53,4847,4859,12,48.86,9.4,Kastelic Jaime,McGill Martlets,Shots on goal,3
54,4877,4889,12,49.13,7.4,Kastelic Jaime,McGill Martlets,Shots on goal,3
55,4909,4921,12,44.37,20.97,Pridham Olivia,McGill Martlets,Shots on goal,3
56,4965,4977,12,57.11,20.97,Colizza Chrissy,McGill Martlets,Shots on goal,3
57,4975,4987,12,50.05,17.84,Mura Elizabeth,McGill Martlets,Goals,3
58,4975,4987,12,50.05,17.84,Mura Elizabeth,McGill Martlets,Shots on goal,3
59,5137,5149,12,60.04,7.97,Gareau Sophie,University of Ottawa Gee-Gees,Shots on goal,3
60,5232,5244,12,39.14,24.11,Deaudelin Christine,University of Ottawa Gee-Gees,Shots on goal,3
61,5350,5362,12,52.62,13.38,Campbell Quynn,McGill Martlets,Goals,3
62,5350,5362,12,52.62,13.38,Campbell Quynn,McGill Martlets,Shots on goal,3
63,5413,5425,12,52.89,16.32,Rankin Katie,McGill Martlets,Shots on goal,3
64,5473,5485,12,54.36,9.87,Proulx Angelique,University of Ottawa Gee-Gees,Shots on goal,3
65,5606,5618,12,48.4,13.29,Downie-Landry Jade,McGill Martlets,Shots on goal,3
66,5735,5747,12,48.49,1.14,McCallum Makenzie,McGill Martlets,Goals,3
67,5735,5747,12,48.49,1.14,McCallum Makenzie,McGill Martlets,Shots on goal,3
68,5791,5803,12,55.55,16.7,Plourde Gabrielle,University of Ottawa Gee-Gees,Shots on goal,3
