ID,start,end,duration,pos_x,pos_y,player,team,action,half
25,1628,1640,12,56.74,15.38,Labelle Alexandra,Carabins Universite de Montreal,Shots on goal,2
26,1764,1776,12,54.54,9.21,Dubois Catherine,Carabins Universite de Montreal,Shots on goal,2
27,1868,1880,12,39.97,10.82,Nikolidakis Alexandra,Concordia Stingers,Shots on goal,2
28,1874,1886,12,54.63,12.34,Atkinson Olivia,Concordia Stingers,Shots on goal,2
29,2140,2152,12,51.43,24.77,Atkinson Olivia,Concordia Stingers,Shots on goal,2
30,2153,2165,12,53.63,12.53,Belzile Audrey,Concordia Stingers,Shots on goal,2
31,2222,2234,12,50.88,16.04,Lalancette Stephanie,Concordia Stingers,Shots on goal,2
32,2405,2417,12,45.65,17.84,Dube Marie-Pier,Carabins Universite de Montreal,Shots on goal,2
33,2433,2445,12,55.46,21.45,Lavallee Audrey,Carabins Universite de Montreal,Shots on goal,2
34,2461,2473,12,53.26,21.54,Germain Annie,Carabins Universite de Montreal,Shots on goal,2
35,2568,2580,12,47.3,12.43,Begin-Cyr Rosalie,Concordia Stingers,Shots on goal,2
36,2616,2628,12,41.62,9.02,Bernier Marie-Pascale,Concordia Stingers,Shots on goal,2
37,2681,2693,12,44.09,22.4,Hale Olivia,Concordia Stingers,Shots on goal,2
38,2856,2868,12,53.35,2.09,Fecteau Emmy,Concordia Stingers,Shots on goal,2
39,3018,3030,12,48.58,20.41,Belzile Audrey,Concordia Stingers,Shots on goal,2
40,3046,3058,12,46.02,11.1,Fecteau Emmy,Concordia Stingers,Shots on goal,2
41,3119,3131,12,46.02,16.7,Boulanger Jessika,Carabins Universite de Montreal,Shots on goal,2
42,3190,3202,12,40.52,5.31,Poirier Kim,Carabins Universite de Montreal,Shots on goal,2
43,3344,3356,12,50.97,7.31,Rodrigue Audrey-Ann,Concordia Stingers,Shots on goal,3
44,3402,3414,12,40.7,7.59,Lavictoire Sandrine,Concordia Stingers,Shots on goal,3
45,3406,3418,12,57.75,15.57,Atkinson Olivia,Concordia Stingers,Shots on goal,3
46,3462,3474,12,42.63,9.78,Lavictoire Sandrine,Concordia Stingers,Shots on goal,3
47,3465,3477,12,55.83,11.01,Lemay Amelie,Concordia Stingers,Shots on goal,3
48,3583,3595,12,54.45,9.4,Begin-Cyr Rosalie,Concordia Stingers,Shots on goal,3
49,3588,3600,12,55,13.1,Fecteau Emmy,Concordia Stingers,Goals,3
50,3588,3600,12,55,13.1,Fecteau Emmy,Concordia Stingers,Shots on goal,3
51,3723,3735,12,50.78,19.46,Labelle Alexandra,Carabins Universite de Montreal,Shots on goal,3
52,3982,3994,12,57.84,16.13,Lalancette Stephanie,Concordia Stingers,Shots on goal,3
53,4033,4045,12,52.8,6.64,Begin-Cyr Rosalie,Concordia Stingers,Shots on goal,3
54,4073,4085,12,47.3,10.25,Fecteau Emmy,Concordia Stingers,Shots on goal,3
55,4104,4116,12,47.67,5.5,Starnino Erica,Concordia Stingers,Shots on goal,3
56,4140,4152,12,50.14,11.48,Lalancette Stephanie,Concordia Stingers,Shots on goal,3
57,4151,4163,12,56.1,7.59,Lalancette Stephanie,Concordia Stingers,Shots on goal,3
58,4196,4208,12,54.63,10.06,Nadeau Kelly-Ann,Carabins Universite de Montreal,Shots on goal,3
59,4420,4432,12,45.19,4.65,Fecteau Emmy,Concordia Stingers,Shots on goal,3
60,4484,4496,12,45.47,18.13,Belzile Audrey,Concordia Stingers,Shots on goal,3
61,4559,4571,12,55.55,16.23,Germain Annie,Carabins Universite de Montreal,Goals,3
62,4559,4571,12,55.55,16.23,Germain Annie,Carabins Universite de Montreal,Shots on goal,3
63,4617,4629,12,44.73,5.79,Nikolidakis Alexandra,Concordia Stingers,Shots on goal,3
64,4658,4670,12,54.73,24.58,Garand Joannie,Carabins Universite de Montreal,Shots on goal,3
65,4686,4698,12,42.35,5.6,Garand Joannie,Carabins Universite de Montreal,Shots on goal,3
66,4772,4784,12,41.16,24.01,Faubert Annabel,Carabins Universite de Montreal,Shots on goal,3
67,4938,4950,12,44.83,15,Germain Annie,Carabins Universite de Montreal,Shots on goal,4
68,5083,5095,12,51.43,12.43,Labelle Alexandra,Carabins Universite de Montreal,Shots on goal,4
69,5172,5184,12,44,19.27,Fecteau Emmy,Concordia Stingers,Shots on goal,4
70,5196,5208,12,54.18,12.62,Dube Marie-Pier,Carabins Universite de Montreal,Shots on goal,4
71,5216,5228,12,53.63,14.71,Garand Joannie,Carabins Universite de Montreal,Shots on goal,4
72,5271,5283,12,47.03,22.3,Faubert Annabel,Carabins Universite de Montreal,Shots on goal,4
73,5289,5301,12,47.3,13.76,Dubois Claudia,Concordia Stingers,Shots on goal,4
74,5338,5350,12,54.18,19.93,Garand Joannie,Carabins Universite de Montreal,Shots on goal,4
75,5367,5379,12,48.13,5.22,Poirier Kim,Carabins Universite de Montreal,Shots on goal,4
76,5494,5506,12,44.64,22.97,Faubert Annabel,Carabins Universite de Montreal,Shots on goal,4
77,5537,5549,12,44.73,17.18,Dubois Claudia,Concordia Stingers,Shots on goal,4
78,5549,5561,12,51.06,15.85,Begin-Cyr Rosalie,Concordia Stingers,Shots on goal,4
79,5648,5660,12,45.83,11.39,Germain Annie,Carabins Universite de Montreal,Shots on goal,4
80,5687,5699,12,46.29,15.28,Dubois Catherine,Carabins Universite de Montreal,Shots on goal,5
81,5775,5787,12,54.63,14.81,Dube Marie-Pier,Carabins Universite de Montreal,Shots on goal,5
82,5875,5887,12,52.89,11.86,Begin-Cyr Rosalie,Concordia Stingers,Shots on goal,5
83,5967,5979,12,46.75,3.42,Nikolidakis Alexandra,Concordia Stingers,Shots on goal,5
84,5978,5990,12,48.13,12.72,Belzile Audrey,Concordia Stingers,Shots on goal,5
85,6037,6049,12,52.8,11.2,Begin-Cyr Rosalie,Concordia Stingers,Shots on goal,5
86,6048,6060,12,41.98,12.72,Dubois Claudia,Concordia Stingers,Shots on goal,5
87,6082,6094,12,52.8,11.01,Dube Marie-Pier,Carabins Universite de Montreal,Shots on goal,5
88,6244,6256,12,55.55,17.08,Dubois Claudia,Concordia Stingers,Shots on goal,5
89,6294,6306,12,47.21,9.87,Atkinson Olivia,Concordia Stingers,Shots on goal,5
90,6303,6315,12,56.83,15.75,Rodrigue Audrey-Ann,Concordia Stingers,Shots on goal,5
91,6364,6376,12,55,10.91,Dubois Catherine,Carabins Universite de Montreal,Shots on goal,5
92,6428,6440,12,49.96,15.28,Rheaume Logane,Carabins Universite de Montreal,Shots on goal,5
93,6476,6488,12,53.81,14.33,Pelletier Justine,Carabins Universite de Montreal,Shots on goal,5
94,6607,6619,12,48.86,12.91,Dubois Claudia,Concordia Stingers,Shots on goal,5
95,6699,6711,12,52.8,18.51,Atkinson Olivia,Concordia Stingers,Shots on goal,5
96,6714,6726,12,55.09,9.87,Garand Joannie,Carabins Universite de Montreal,Shots on goal,5
97,6815,6827,12,54.63,13.67,Fecteau Emmy,Concordia Stingers,Shots on goal,5
98,6938,6950,12,56.38,9.87,Atkinson Olivia,Concordia Stingers,Shots on goal,5
99,7024,7036,12,50.05,18.7,Begin-Cyr Rosalie,Concordia Stingers,Shots on goal,5
100,7068,7080,12,49.13,12.24,Labelle Alexandra,Carabins Universite de Montreal,Shots on goal,5
101,7125,7137,12,48.58,15.75,Garand Joannie,Carabins Universite de Montreal,Shots on goal,5
102,7153,7165,12,48.58,18.6,Boulanger Jessika,Carabins Universite de Montreal,Shots on goal,5
103,7176,7188,12,48.13,7.02,Boulanger Jessika,Carabins Universite de Montreal,Shots on goal,5
104,7217,7229,12,40.43,13.57,Labelle Alexandra,Carabins Universite de Montreal,Shots on goal,5
105,7258,7270,12,44.73,18.03,Dubois Catherine,Carabins Universite de Montreal,Shots on goal,5
106,7310,7322,12,48.22,19.84,Atkinson Olivia,Concordia Stingers,Shots on goal,5
107,7386,7398,12,54.27,17.18,Dubois Claudia,Concordia Stingers,Shots on goal,5
108,7486,7498,12,41.43,18.89,Poirier Kim,Carabins Universite de Montreal,Shots on goal,6
109,7518,7530,12,48.22,15.85,Fecteau Emmy,Concordia Stingers,Shots on goal,6
110,7538,7550,12,47.21,7.5,Begin-Cyr Rosalie,Concordia Stingers,Shots on goal,6
111,7592,7604,12,53.72,12.81,Boulanger Jessika,Carabins Universite de Montreal,Shots on goal,6
112,7616,7628,12,51.15,13.29,Germain Annie,Carabins Universite de Montreal,Goals,6
113,7616,7628,12,51.15,13.29,Germain Annie,Carabins Universite de Montreal,Shots on goal,6
