ID,start,end,duration,pos_x,pos_y,player,team,action,half
34,2573,2585,12,51.98,16.61,Rankin Katie,McGill Martlets,Shots on goal,2
35,2621,2633,12,51.43,17.08,Rankin Katie,McGill Martlets,Shots on goal,2
36,2734,2746,12,48.31,7.4,Gendreau Chloe,Concordia Stingers,Shots on goal,2
37,2761,2773,12,39.23,6.36,Julien Ariane,Concordia Stingers,Shots on goal,2
38,2858,2870,12,47.12,23.25,Hale Olivia,Concordia Stingers,Shots on goal,2
39,2952,2964,12,39.14,20.6,Kastelic Jaime,McGill Martlets,Shots on goal,2
40,3035,3047,12,50.97,19.27,Hale Olivia,Concordia Stingers,Shots on goal,2
41,3050,3062,12,55.37,9.59,Belzile Audrey,Concordia Stingers,Shots on goal,2
42,3120,3132,12,46.38,19.84,Harley Megan,McGill Martlets,Shots on goal,2
43,3372,3384,12,47.3,3.51,Labrecque Marika,McGill Martlets,Shots on goal,3
44,3392,3404,12,54.91,10.06,Rankin Katie,McGill Martlets,Shots on goal,3
45,3436,3448,12,51.24,22.59,Gendreau Chloe,Concordia Stingers,Shots on goal,3
46,3480,3492,12,38.96,17.65,Laganiere Brigitte,Concordia Stingers,Shots on goal,3
47,3609,3621,12,40.43,14.62,Lemelin Stephanie,Concordia Stingers,Shots on goal,3
48,3647,3659,12,40.7,15.47,McCallum Makenzie,McGill Martlets,Shots on goal,3
49,3725,3737,12,52.98,22.11,Hale Olivia,Concordia Stingers,Shots on goal,3
50,3766,3778,12,45.93,20.41,Lavoie Emilie,Concordia Stingers,Shots on goal,3
51,3819,3831,12,49.68,12.34,Bernier Marie-Pascale,Concordia Stingers,Shots on goal,3
52,4091,4103,12,55.09,13.19,Piers Emma,McGill Martlets,Goals,3
53,4091,4103,12,55.09,13.19,Piers Emma,McGill Martlets,Shots on goal,3
54,4357,4369,12,41.98,1.52,Verbruggen Raelene,McGill Martlets,Shots on goal,3
55,4358,4370,12,55,13.95,Piers Emma,McGill Martlets,Shots on goal,3
56,4385,4397,12,54.54,12.62,McCallum Makenzie,McGill Martlets,Shots on goal,3
57,4615,4627,12,54.63,19.46,Begin-Cyr Rosalie,Concordia Stingers,Shots on goal,3
58,4619,4631,12,53.44,10.53,Begin-Cyr Rosalie,Concordia Stingers,Shots on goal,3
59,4758,4770,12,42.35,4.18,Lemelin Stephanie,Concordia Stingers,Shots on goal,3
60,4909,4921,12,48.86,19.74,Vaananen Mia,McGill Martlets,Shots on goal,4
61,4954,4966,12,49.5,5.31,Downie-Landry Jade,McGill Martlets,Shots on goal,4
62,4973,4985,12,44.55,16.13,Labrecque Marika,McGill Martlets,Shots on goal,4
63,4992,5004,12,54.73,13.67,Downie-Landry Jade,McGill Martlets,Shots on goal,4
64,5032,5044,12,48.77,6.36,Kastelic Jaime,McGill Martlets,Shots on goal,4
65,5069,5081,12,51.33,7.12,Colizza Chrissy,McGill Martlets,Shots on goal,4
66,5211,5223,12,51.15,14.24,Downie-Landry Jade,McGill Martlets,Shots on goal,4
67,5245,5257,12,52.53,17.37,Labrecque Marika,McGill Martlets,Shots on goal,4
68,5299,5311,12,54.08,12.05,Jardin Laura,McGill Martlets,Goals,4
69,5299,5311,12,54.08,12.05,Jardin Laura,McGill Martlets,Shots on goal,4
