ID,start,end,duration,pos_x,pos_y,player,team,action,half
52,4098,4110,12,45.19,22.68,MacDonald Jaimee,University of Ottawa Gee-Gees,Shots on goal,3
53,4274,4286,12,53.63,19.65,Hale Olivia,Concordia Stingers,Shots on goal,3
54,4429,4441,12,45.83,24.49,Macmillan Alyssa,University of Ottawa Gee-Gees,Shots on goal,3
55,4716,4728,12,52.34,7.78,Lalancette Stephanie,Concordia Stingers,Shots on goal,3
56,4749,4761,12,41.25,7.12,Laganiere Brigitte,Concordia Stingers,Shots on goal,3
57,4835,4847,12,50.14,23.44,Gareau Sophie,University of Ottawa Gee-Gees,Shots on goal,3
58,4900,4912,12,48.49,1.9,Lalancette Stephanie,Concordia Stingers,Shots on goal,3
59,4993,5005,12,46.93,16.13,Macmillan Alyssa,University of Ottawa Gee-Gees,Shots on goal,3
60,5001,5013,12,42.08,6.83,Proulx Angelique,University of Ottawa Gee-Gees,Shots on goal,3
61,5054,5066,12,50.97,17.46,Birkby Katherine,University of Ottawa Gee-Gees,Shots on goal,3
62,5089,5101,12,49.41,5.03,Aubin Ariane,University of Ottawa Gee-Gees,Shots on goal,3
