ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,30,42,12,45.1,20.31,Veillette Audrey-Anne,Carabins Universite de Montreal,Shots on goal,1
2,90,102,12,43.91,2.75,Dumont Camille,Carabins Universite de Montreal,Shots on goal,1
3,200,212,12,53.44,13.19,Fecteau Emmy,Concordia Stingers,Goals,1
4,200,212,12,53.44,13.19,Fecteau Emmy,Concordia Stingers,Shots on goal,1
5,273,285,12,40.79,20.12,Faubert Annabel,Carabins Universite de Montreal,Shots on goal,1
6,324,336,12,40.15,5.13,Julien Ariane,Concordia Stingers,Shots on goal,1
7,599,611,12,49.04,5.69,Gendreau Chloe,Concordia Stingers,Shots on goal,1
8,692,704,12,42.81,21.64,Faubert Annabel,Carabins Universite de Montreal,Shots on goal,1
9,818,830,12,52.98,18.7,Drapeau Jessymaude,Concordia Stingers,Shots on goal,1
10,828,840,12,41.62,6.36,Julien Ariane,Concordia Stingers,Shots on goal,1
11,858,870,12,42.26,5.88,Julien Ariane,Concordia Stingers,Shots on goal,1
12,971,983,12,51.88,17.75,Thibault Zoe,Concordia Stingers,Shots on goal,1
13,1084,1096,12,54.73,12.05,Veillette Audrey-Anne,Carabins Universite de Montreal,Shots on goal,1
14,1661,1673,12,48.58,9.02,Lefebvre Mylene,Carabins Universite de Montreal,Shots on goal,1
15,1687,1699,12,44.09,3.04,Nadeau Kelly-Ann,Carabins Universite de Montreal,Shots on goal,1
16,1908,1920,12,52.53,12.34,Poire-Lehoux Amelie,Carabins Universite de Montreal,Shots on goal,2
17,1988,2000,12,51.15,9.02,Lalancette Stephanie,Concordia Stingers,Shots on goal,2
18,2001,2013,12,47.12,16.8,Lavoie Emilie,Concordia Stingers,Shots on goal,2
19,2384,2396,12,53.63,15.19,Belzile Audrey,Concordia Stingers,Shots on goal,2
20,2410,2422,12,48.49,7.12,Paquin Emilie-Renee,Carabins Universite de Montreal,Shots on goal,2
21,2537,2549,12,44.73,6.93,Manarolis Maria,Concordia Stingers,Shots on goal,2
22,2539,2551,12,52.98,15.09,Lemelin Stephanie,Concordia Stingers,Shots on goal,2
23,2674,2686,12,55.46,10.72,Begin-Cyr Rosalie,Concordia Stingers,Goals,2
24,2674,2686,12,55.46,10.72,Begin-Cyr Rosalie,Concordia Stingers,Shots on goal,2
25,2720,2732,12,50.51,11.96,Gendreau Chloe,Concordia Stingers,Shots on goal,2
26,2782,2794,12,39.97,23.54,Hale Olivia,Concordia Stingers,Shots on goal,2
27,3021,3033,12,55.92,10.91,Gendreau Chloe,Concordia Stingers,Shots on goal,2
28,3228,3240,12,57.11,15,Gagnon Leyla,Carabins Universite de Montreal,Shots on goal,2
29,3358,3370,12,49.96,5.6,Veillette Audrey-Anne,Carabins Universite de Montreal,Shots on goal,2
30,3391,3403,12,54.54,10.91,Fecteau Emmy,Concordia Stingers,Goals,2
31,3391,3403,12,54.54,10.91,Fecteau Emmy,Concordia Stingers,Shots on goal,2
32,3525,3537,12,47.85,15.75,Bernier Marie-Pascale,Concordia Stingers,Shots on goal,2
33,3773,3785,12,55.28,10.82,Poire-Lehoux Amelie,Carabins Universite de Montreal,Shots on goal,3
34,3783,3795,12,56.47,10.35,Nadeau Kelly-Ann,Carabins Universite de Montreal,Shots on goal,3
35,4182,4194,12,51.52,6.83,Pouliot Raphaеlle,Carabins Universite de Montreal,Shots on goal,3
36,4387,4399,12,53.72,14.71,Bernier Marie-Pascale,Concordia Stingers,Shots on goal,3
37,4441,4453,12,49.41,15.66,Rodrigue Audrey-Ann,Concordia Stingers,Shots on goal,3
38,4471,4483,12,43.54,15.57,Laganiere Brigitte,Concordia Stingers,Shots on goal,3
39,4479,4491,12,47.12,5.88,Drapeau Jessymaude,Concordia Stingers,Shots on goal,3
40,4759,4771,12,42.81,9.4,Nadeau Kelly-Ann,Carabins Universite de Montreal,Shots on goal,3
41,4934,4946,12,45.93,17.37,Lefebvre Mylene,Carabins Universite de Montreal,Shots on goal,3
42,5073,5085,12,47.03,18.22,Veillette Audrey-Anne,Carabins Universite de Montreal,Shots on goal,3
43,5237,5249,12,53.61,7.84,Poire-Lehoux Amelie,Carabins Universite de Montreal,Shots on goal,3
44,5279,5291,12,50.23,17.56,Garand Joannie,Carabins Universite de Montreal,Shots on goal,3
45,5431,5443,12,48.4,7.59,Drapeau Jessymaude,Concordia Stingers,Shots on goal,3
46,5481,5493,12,46.38,6.45,Drapeau Jessymaude,Concordia Stingers,Shots on goal,3
47,5521,5533,12,55.09,11.48,Lavoie Emilie,Concordia Stingers,Shots on goal,3
