ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,11,23,12,50.97,18.41,Labelle Alexandra,Carabins Universite de Montreal,Shots on goal,1
2,102,114,12,48.13,7.21,Garand Joannie,Carabins Universite de Montreal,Shots on goal,1
3,231,243,12,44.37,20.78,Pelletier Justine,Carabins Universite de Montreal,Shots on goal,1
4,310,322,12,57.84,15.09,Dumais Lea,McGill Martlets,Shots on goal,1
5,396,408,12,31.99,24.87,Dumais Lea,McGill Martlets,Shots on goal,1
6,453,465,12,55,17.75,Labrecque Marika,McGill Martlets,Shots on goal,1
7,494,506,12,49.5,3.61,Labrecque Marika,McGill Martlets,Shots on goal,1
8,504,516,12,49.13,8.73,Labrecque Marika,McGill Martlets,Shots on goal,1
9,575,587,12,55,8.64,Dube Marie-Pier,Carabins Universite de Montreal,Shots on goal,1
10,716,728,12,42.81,15.57,Cotter Emilia,McGill Martlets,Goals,1
11,716,728,12,42.81,15.57,Cotter Emilia,McGill Martlets,Shots on goal,1
12,820,832,12,53.44,16.99,Dubois Catherine,Carabins Universite de Montreal,Shots on goal,1
13,859,871,12,46.29,16.8,Poirier Kim,Carabins Universite de Montreal,Shots on goal,1
14,915,927,12,57.93,11.29,Dubois Catherine,Carabins Universite de Montreal,Goals,1
15,915,927,12,57.93,11.29,Dubois Catherine,Carabins Universite de Montreal,Shots on goal,1
16,1087,1099,12,55.18,11.86,Downie-Landry Jade,McGill Martlets,Goals,1
17,1087,1099,12,55.18,11.86,Downie-Landry Jade,McGill Martlets,Shots on goal,1
18,1173,1185,12,44.73,7.88,Labelle Alexandra,Carabins Universite de Montreal,Shots on goal,1
19,1405,1417,12,48.68,20.69,Colizza Chrissy,McGill Martlets,Shots on goal,1
20,1546,1558,12,41.8,1.14,Walker Shana,McGill Martlets,Shots on goal,1
21,1854,1866,12,46.11,20.31,Germain Annie,Carabins Universite de Montreal,Shots on goal,1
22,1911,1923,12,51.15,8.83,Poirier Kim,Carabins Universite de Montreal,Shots on goal,1
23,1920,1932,12,36.94,3.61,Jardin Laura,McGill Martlets,Shots on goal,1
24,2050,2062,12,52.62,2.66,Dubois Catherine,Carabins Universite de Montreal,Shots on goal,2
25,2052,2064,12,51.61,13,Germain Annie,Carabins Universite de Montreal,Shots on goal,2
26,2148,2160,12,41.25,24.58,Todd Zoe,McGill Martlets,Shots on goal,2
27,2165,2177,12,42.9,22.4,Notargiacomo Kess,McGill Martlets,Shots on goal,2
28,2245,2257,12,34.28,22.87,Cotter Emilia,McGill Martlets,Shots on goal,2
29,2462,2474,12,48.68,23.25,Jardin Laura,McGill Martlets,Shots on goal,2
30,2604,2616,12,57.2,15.57,Desjardins Stephanie,McGill Martlets,Shots on goal,2
31,2605,2617,12,55.28,12.15,Dumais Lea,McGill Martlets,Shots on goal,2
32,2674,2686,12,54.18,6.07,Todd Zoe,McGill Martlets,Shots on goal,2
33,2781,2793,12,56.1,15.94,Ramos Olivia,McGill Martlets,Shots on goal,2
34,2941,2953,12,54.63,7.4,Downie-Landry Jade,McGill Martlets,Shots on goal,2
35,3015,3027,12,55.37,12.72,Downie-Landry Jade,McGill Martlets,Shots on goal,2
36,3252,3264,12,56.83,22.68,Devries Kate,McGill Martlets,Shots on goal,2
37,3474,3486,12,46.75,22.68,Germain Annie,Carabins Universite de Montreal,Shots on goal,2
38,3525,3537,12,47.85,18.13,Downie-Landry Jade,McGill Martlets,Shots on goal,2
39,3527,3539,12,55.55,12.81,Downie-Landry Jade,McGill Martlets,Goals,2
40,3527,3539,12,55.55,12.81,Downie-Landry Jade,McGill Martlets,Shots on goal,2
41,3745,3757,12,41.25,23.92,Walker Shana,McGill Martlets,Shots on goal,2
42,3760,3772,12,45.74,8.26,Labelle Alexandra,Carabins Universite de Montreal,Shots on goal,2
43,3813,3825,12,56.1,10.35,Downie-Landry Jade,McGill Martlets,Goals,2
44,3813,3825,12,56.1,10.35,Downie-Landry Jade,McGill Martlets,Shots on goal,2
45,3875,3887,12,49.32,23.82,Garand Joannie,Carabins Universite de Montreal,Shots on goal,3
46,3933,3945,12,50.88,19.27,Pelletier Justine,Carabins Universite de Montreal,Shots on goal,3
47,3982,3994,12,51.88,7.88,Labrecque Marika,McGill Martlets,Shots on goal,3
48,4037,4049,12,52.8,7.02,Santini Rachel,McGill Martlets,Shots on goal,3
