ID,start,end,duration,pos_x,pos_y,player,team,action,half
53,4328,4340,12,49.23,22.02,Veillette Audrey-Anne,Carabins Universite de Montreal,Shots on goal,3
54,4515,4527,12,54.08,21.54,Veillette Audrey-Anne,Carabins Universite de Montreal,Shots on goal,3
55,4535,4547,12,43.63,23.35,Jardin Laura,McGill Martlets,Shots on goal,3
56,4612,4624,12,45.38,12.05,Pouliot Raphaеlle,Carabins Universite de Montreal,Shots on goal,3
57,4691,4703,12,54.73,12.53,Veillette Audrey-Anne,Carabins Universite de Montreal,Shots on goal,3
58,4811,4823,12,51.61,22.3,Colizza Chrissy,McGill Martlets,Shots on goal,3
59,4885,4897,12,44,14.71,Pelletier Justine,Carabins Universite de Montreal,Shots on goal,3
60,4900,4912,12,49.13,2.18,Stasiuk Cassidy,McGill Martlets,Shots on goal,3
61,5258,5270,12,51.61,21.73,Poire-Lehoux Amelie,Carabins Universite de Montreal,Shots on goal,4
62,5270,5282,12,46.75,16.42,Downie-Landry Jade,McGill Martlets,Shots on goal,4
63,5287,5299,12,42.99,19.74,Stevens Ria,McGill Martlets,Shots on goal,4
64,5353,5365,12,49.32,6.83,Nadeau Kelly-Ann,Carabins Universite de Montreal,Shots on goal,5
65,5407,5419,12,52.71,12.81,McCallum Makenzie,McGill Martlets,Shots on goal,5
66,5432,5444,12,55.73,14.24,Downie-Landry Jade,McGill Martlets,Shots on goal,5
67,5450,5462,12,51.98,15.66,Poire-Lehoux Amelie,Carabins Universite de Montreal,Shots on goal,5
68,5527,5539,12,51.15,13.38,Duchesneau Chloe,Carabins Universite de Montreal,Shots on goal,5
69,5579,5591,12,50.78,18.22,Desjardins Stephanie,McGill Martlets,Shots on goal,5
70,5720,5732,12,52.98,12.81,McCallum Makenzie,McGill Martlets,Shots on goal,5
71,5870,5882,12,55.73,12.43,Downie-Landry Jade,McGill Martlets,Goals,255
