ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,273,285,12,47.3,22.78,Lefebvre Mylene,Carabins Universite de Montreal,Shots on goal,1
2,339,351,12,49.13,19.93,Lecours Kellyane,McGill Martlets,Shots on goal,1
3,441,453,12,47.94,21.07,Dumais Lea,McGill Martlets,Shots on goal,1
4,466,478,12,40.88,5.41,Cotter Emilia,McGill Martlets,Shots on goal,1
5,504,516,12,45.01,13.38,Cotter Emilia,McGill Martlets,Shots on goal,1
6,516,528,12,48.4,4.08,Jardin Laura,McGill Martlets,Shots on goal,1
7,556,568,12,46.38,3.8,Ramos Olivia,McGill Martlets,Shots on goal,1
8,598,610,12,45.93,4.56,Devries Kate,McGill Martlets,Shots on goal,1
9,864,876,12,34.65,24.01,Faubert Annabel,Carabins Universite de Montreal,Shots on goal,1
10,1195,1207,12,40.15,4.18,Poirier Kim,Carabins Universite de Montreal,Shots on goal,1
11,1221,1233,12,48.49,4.84,Dubois Catherine,Carabins Universite de Montreal,Shots on goal,1
12,1332,1344,12,47.21,13,Downie-Landry Jade,McGill Martlets,Shots on goal,1
13,1394,1406,12,50.51,16.51,Dubois Catherine,Carabins Universite de Montreal,Shots on goal,1
14,1401,1413,12,47.12,5.41,Labelle Alexandra,Carabins Universite de Montreal,Shots on goal,1
15,1568,1580,12,41.98,21.92,Desjardins Stephanie,McGill Martlets,Shots on goal,1
16,1777,1789,12,49.78,24.77,Dondo Breanne,Carabins Universite de Montreal,Shots on goal,2
17,1804,1816,12,56.47,17.37,Dube Marie-Pier,Carabins Universite de Montreal,Shots on goal,2
18,1844,1856,12,52.98,11.86,Walker Shana,McGill Martlets,Shots on goal,2
19,1872,1884,12,47.67,8.45,Howlett Nicole,McGill Martlets,Shots on goal,2
20,1960,1972,12,44.28,14.71,Dubois Catherine,Carabins Universite de Montreal,Shots on goal,2
21,2116,2128,12,52.16,16.7,Dube Marie-Pier,Carabins Universite de Montreal,Shots on goal,2
22,2166,2178,12,54.54,5.6,Quennec Kaleigh,Carabins Universite de Montreal,Shots on goal,2
23,2247,2259,12,40.43,12.62,Dube Marie-Pier,Carabins Universite de Montreal,Shots on goal,2
24,2313,2325,12,54.91,13.29,Lecours Kellyane,McGill Martlets,Goals,2
25,2313,2325,12,54.91,13.29,Lecours Kellyane,McGill Martlets,Shots on goal,2
26,2370,2382,12,46.2,7.59,Chard Sidonie,McGill Martlets,Shots on goal,2
27,2686,2698,12,56.1,18.41,Dumais Lea,McGill Martlets,Shots on goal,2
28,2737,2749,12,45.83,9.97,Bell Cassidy,McGill Martlets,Shots on goal,2
29,2739,2751,12,56.01,13.76,Desjardins Stephanie,McGill Martlets,Goals,2
30,2739,2751,12,56.01,13.76,Desjardins Stephanie,McGill Martlets,Shots on goal,2
31,2811,2823,12,52.16,8.73,Dubois Catherine,Carabins Universite de Montreal,Shots on goal,2
32,2813,2825,12,54.73,13.95,Dube Eloise,Carabins Universite de Montreal,Goals,2
33,2813,2825,12,54.73,13.95,Dube Eloise,Carabins Universite de Montreal,Shots on goal,2
34,2864,2876,12,55.18,10.06,Pelletier Justine,Carabins Universite de Montreal,Shots on goal,2
35,3056,3068,12,50.97,15.94,Garand Joannie,Carabins Universite de Montreal,Shots on goal,2
36,3101,3113,12,52.71,9.4,Dubois Catherine,Carabins Universite de Montreal,Shots on goal,2
37,3202,3214,12,46.02,18.79,Pelletier Justine,Carabins Universite de Montreal,Shots on goal,2
38,3219,3231,12,52.07,10.63,Cotter Emilia,McGill Martlets,Goals,2
39,3219,3231,12,52.07,10.63,Cotter Emilia,McGill Martlets,Shots on goal,2
40,3419,3431,12,41.89,10.91,Poirier Kim,Carabins Universite de Montreal,Shots on goal,2
41,3422,3434,12,52.16,15.38,Dubois Catherine,Carabins Universite de Montreal,Shots on goal,2
42,3507,3519,12,56.83,9.68,Jardin Laura,McGill Martlets,Shots on goal,3
43,3571,3583,12,53.72,15.94,Downie-Landry Jade,McGill Martlets,Shots on goal,3
44,3609,3621,12,43.36,7.5,Devries Kate,McGill Martlets,Shots on goal,3
45,3858,3870,12,41.34,24.68,Devries Kate,McGill Martlets,Shots on goal,3
46,3863,3875,12,42.53,24.39,Devries Kate,McGill Martlets,Shots on goal,3
47,4002,4014,12,56.01,6.93,Lefebvre Mylene,Carabins Universite de Montreal,Shots on goal,3
48,4005,4017,12,55.46,24.49,Labelle Alexandra,Carabins Universite de Montreal,Shots on goal,3
49,4027,4039,12,43.82,19.84,Dondo Breanne,Carabins Universite de Montreal,Shots on goal,3
50,4168,4180,12,47.76,15.66,Dumais Lea,McGill Martlets,Shots on goal,3
51,4198,4210,12,46.93,10.82,Cotter Emilia,McGill Martlets,Shots on goal,3
52,4224,4236,12,55.18,12.43,Downie-Landry Jade,McGill Martlets,Goals,3
53,4224,4236,12,55.18,12.43,Downie-Landry Jade,McGill Martlets,Shots on goal,3
54,4343,4355,12,53.53,2.28,Dubois Catherine,Carabins Universite de Montreal,Shots on goal,3
55,4407,4419,12,45.65,8.54,Cotter Emilia,McGill Martlets,Shots on goal,3
56,4501,4513,12,45.38,13.29,Nadeau Kelly-Ann,Carabins Universite de Montreal,Shots on goal,3
57,4787,4799,12,47.12,8.92,Garand Joannie,Carabins Universite de Montreal,Shots on goal,3
58,4788,4800,12,55.83,14.43,Dube Marie-Pier,Carabins Universite de Montreal,Shots on goal,3
59,4797,4809,12,56.19,15.57,Garand Joannie,Carabins Universite de Montreal,Shots on goal,3
60,4853,4865,12,54.54,11.67,Dubois Catherine,Carabins Universite de Montreal,Shots on goal,3
