ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,44,56,12,46.38,2.47,Dubois Catherine,Carabins Universite de Montreal,Shots on goal,1
2,203,215,12,39.88,24.3,Faubert Annabel,Carabins Universite de Montreal,Shots on goal,1
3,273,285,12,45.56,11.86,Fecteau Emmy,Concordia Stingers,Shots on goal,1
4,320,332,12,47.3,17.08,Belzile Audrey,Concordia Stingers,Shots on goal,1
5,356,368,12,53.17,21.73,Germain Annie,Carabins Universite de Montreal,Shots on goal,1
6,414,426,12,55.55,10.35,Begin-Cyr Rosalie,Concordia Stingers,Shots on goal,1
7,623,635,12,40.43,21.73,Dondo Breanne,Carabins Universite de Montreal,Shots on goal,1
8,640,652,12,45.83,22.87,Lefebvre Mylene,Carabins Universite de Montreal,Shots on goal,1
9,689,701,12,46.11,15.85,Labelle Alexandra,Carabins Universite de Montreal,Shots on goal,1
10,796,808,12,46.84,3.89,Nadeau Kelly-Ann,Carabins Universite de Montreal,Shots on goal,1
11,854,866,12,49.59,21.54,Dubois Catherine,Carabins Universite de Montreal,Shots on goal,1
12,860,872,12,48.4,7.21,Labelle Alexandra,Carabins Universite de Montreal,Shots on goal,1
13,1043,1055,12,44.46,12.34,Laganiere Brigitte,Concordia Stingers,Goals,1
14,1043,1055,12,44.46,12.34,Laganiere Brigitte,Concordia Stingers,Shots on goal,1
15,1190,1202,12,50.14,11.01,Atkinson Olivia,Concordia Stingers,Shots on goal,1
16,1307,1319,12,44.73,0.76,Dubois Catherine,Carabins Universite de Montreal,Shots on goal,1
17,1317,1329,12,54.54,13.95,Lalancette Stephanie,Concordia Stingers,Goals,1
18,1317,1329,12,54.54,13.95,Lalancette Stephanie,Concordia Stingers,Shots on goal,1
19,1417,1429,12,55.09,12.34,Philbert Leonie,Concordia Stingers,Goals,1
20,1417,1429,12,55.09,12.34,Philbert Leonie,Concordia Stingers,Shots on goal,1
21,1560,1572,12,49.59,4.75,Dubois Claudia,Concordia Stingers,Shots on goal,1
22,1647,1659,12,47.39,5.98,Dubois Claudia,Concordia Stingers,Shots on goal,2
23,1696,1708,12,54.45,14.52,Belzile Audrey,Concordia Stingers,Goals,2
24,1696,1708,12,54.45,14.52,Belzile Audrey,Concordia Stingers,Shots on goal,2
25,1752,1764,12,52.98,9.49,Lalancette Stephanie,Concordia Stingers,Shots on goal,2
26,1807,1819,12,55.28,14.81,Rodrigue Audrey-Ann,Concordia Stingers,Shots on goal,2
27,1973,1985,12,41.8,3.51,Starnino Erica,Concordia Stingers,Shots on goal,2
28,1995,2007,12,48.58,7.12,Bernier Marie-Pascale,Concordia Stingers,Shots on goal,2
29,2048,2060,12,51.98,3.61,Dube Eloise,Carabins Universite de Montreal,Shots on goal,2
30,2148,2160,12,48.13,11.86,Lefebvre Mylene,Carabins Universite de Montreal,Shots on goal,2
31,2401,2413,12,40.43,18.6,Lemelin Stephanie,Concordia Stingers,Shots on goal,2
32,2460,2472,12,48.58,11.2,Dubois Claudia,Concordia Stingers,Shots on goal,2
33,2520,2532,12,50.88,5.6,Faubert Annabel,Carabins Universite de Montreal,Shots on goal,2
34,2587,2599,12,56.56,10.53,Pouliot Raphaеlle,Carabins Universite de Montreal,Shots on goal,2
35,2679,2691,12,52.62,17.08,Belzile Audrey,Concordia Stingers,Shots on goal,2
36,2967,2979,12,55.83,11.29,Dube Eloise,Carabins Universite de Montreal,Goals,2
37,2967,2979,12,55.83,11.29,Dube Eloise,Carabins Universite de Montreal,Shots on goal,2
38,3026,3038,12,50.6,5.98,Atkinson Olivia,Concordia Stingers,Shots on goal,2
39,3133,3145,12,52.34,17.08,Lalancette Stephanie,Concordia Stingers,Shots on goal,2
40,3225,3237,12,53.44,14.81,Belzile Audrey,Concordia Stingers,Shots on goal,2
41,3353,3365,12,48.4,11.29,Germain Annie,Carabins Universite de Montreal,Shots on goal,3
42,3540,3552,12,52.89,12.91,Atkinson Olivia,Concordia Stingers,Goals,3
43,3540,3552,12,52.89,12.91,Atkinson Olivia,Concordia Stingers,Shots on goal,3
44,3609,3621,12,52.62,14.05,Garand Joannie,Carabins Universite de Montreal,Shots on goal,3
45,3671,3683,12,50.88,5.98,Dubois Claudia,Concordia Stingers,Shots on goal,3
46,3957,3969,12,53.35,13.1,Chiasson Noemie,Carabins Universite de Montreal,Goals,3
47,3957,3969,12,53.35,13.1,Chiasson Noemie,Carabins Universite de Montreal,Shots on goal,3
48,4096,4108,12,38.87,20.88,Lemelin Stephanie,Concordia Stingers,Shots on goal,3
49,4171,4183,12,45.01,19.55,Lalancette Stephanie,Concordia Stingers,Shots on goal,3
50,4283,4295,12,46.2,12.62,Faubert Annabel,Carabins Universite de Montreal,Shots on goal,3
51,4285,4297,12,54.45,6.17,Dube Marie-Pier,Carabins Universite de Montreal,Shots on goal,3
52,4455,4467,12,50.78,16.89,Boulanger Jessika,Carabins Universite de Montreal,Shots on goal,3
53,4457,4469,12,54.27,10.35,Germain Annie,Carabins Universite de Montreal,Shots on goal,3
54,4756,4768,12,55.28,13.1,Germain Annie,Carabins Universite de Montreal,Goals,3
55,4756,4768,12,55.28,13.1,Germain Annie,Carabins Universite de Montreal,Shots on goal,3
56,4910,4922,12,53.26,15.47,Dube Marie-Pier,Carabins Universite de Montreal,Shots on goal,3
57,5087,5099,12,13.57,22.78,Labelle Alexandra,Carabins Universite de Montreal,Shots on goal,3
