ID,start,end,duration,pos_x,pos_y,player,team,action,half
44,2970,2982,12,53.35,8.92,Lalancette Stephanie,Concordia Stingers,Shots on goal,2
45,3016,3028,12,45.19,15.38,McCallum Makenzie,McGill Martlets,Shots on goal,2
46,3197,3209,12,54.91,18.79,Thibault Zoe,Concordia Stingers,Shots on goal,3
47,3240,3252,12,41.16,10.72,Lemelin Stephanie,Concordia Stingers,Shots on goal,3
48,3310,3322,12,40.33,13.19,Laganiere Brigitte,Concordia Stingers,Shots on goal,3
49,3374,3386,12,45.28,11.48,Keeper Stephanie,McGill Martlets,Shots on goal,3
50,3648,3660,12,50.14,3.89,Stasiuk Cassidy,McGill Martlets,Shots on goal,3
51,3701,3713,12,47.94,13.1,Jardin Laura,McGill Martlets,Shots on goal,3
52,3742,3754,12,55.55,13.19,McCallum Makenzie,McGill Martlets,Shots on goal,3
53,3812,3824,12,46.2,24.01,Keeper Stephanie,McGill Martlets,Shots on goal,3
54,3888,3900,12,55.64,12.15,Belzile Audrey,Concordia Stingers,Shots on goal,3
55,3888,3900,12,55.92,11.67,Belzile Audrey,Concordia Stingers,Goals,3
56,3888,3900,12,55.92,11.67,Belzile Audrey,Concordia Stingers,Shots on goal,3
57,3943,3955,12,51.24,20.88,Kastelic Jaime,McGill Martlets,Shots on goal,3
58,3977,3989,12,51.43,8.35,Begin-Cyr Rosalie,Concordia Stingers,Shots on goal,3
59,4052,4064,12,53.35,22.49,Pridham Olivia,McGill Martlets,Shots on goal,3
60,4096,4108,12,47.58,18.6,Lavoie Emilie,Concordia Stingers,Shots on goal,3
61,4204,4216,12,47.58,11.48,Thibault Zoe,Concordia Stingers,Shots on goal,3
62,4248,4260,12,54.73,15.94,Manarolis Maria,Concordia Stingers,Shots on goal,3
63,4519,4531,12,46.93,2.47,Hale Olivia,Concordia Stingers,Shots on goal,3
64,4553,4565,12,40.43,6.55,Lemelin Stephanie,Concordia Stingers,Shots on goal,3
65,4613,4625,12,48.86,9.11,Labrecque Marika,McGill Martlets,Goals,3
66,4613,4625,12,48.86,9.11,Labrecque Marika,McGill Martlets,Shots on goal,3
67,4833,4845,12,57.2,20.78,Begin-Cyr Rosalie,Concordia Stingers,Shots on goal,3
68,4865,4877,12,40.79,13.76,Belzile Audrey,Concordia Stingers,Shots on goal,3
